,旅遊公司名稱,標題:,網址,出發日期,#行程編號:行程1,成團狀況(團位),成團狀況(可售),成團狀況(補位),成團狀況(如成形show否則為空),交通資訊 ,旅遊行程,總天數,價格,住宿點
2606,雄獅旅遊,新北旅遊｜免小費.4人成行！野柳地質公園.金山老街.中山溫泉公園半日遊,https://travel.liontravel.com//detail?NormGroupID=ef7f121c-141f-4d2f-a12c-9590c7df113a&GroupID=24TN528YEU-T&Platform=app,2024/05/29 (三),1,8,7,報名,,"出發地點
台北
集合地點
捷運南港站1號出口
集合說明",['捷運南港站1號出口09:50集合、10:00出發(請主動致電司機)→11:10野柳地質公園→12:30金山老街、中山溫泉公園→約14:50返抵捷運南港站'],共1天,TWD 999,['Day:1X']
2607,雄獅旅遊,新北旅遊｜免小費.4人成行！野柳地質公園.金山老街.中山溫泉公園半日遊,https://travel.liontravel.com//detail?NormGroupID=ef7f121c-141f-4d2f-a12c-9590c7df113a&GroupID=24TN528YEU-T&Platform=app,2024/05/30 (四),1,8,7,報名,,"出發地點
台北
集合地點
捷運南港站1號出口
集合說明",['捷運南港站1號出口09:50集合、10:00出發(請主動致電司機)→11:10野柳地質公園→12:30金山老街、中山溫泉公園→約14:50返抵捷運南港站'],共1天,TWD 999,['Day:1X']
2608,雄獅旅遊,新北旅遊｜免小費.4人成行！野柳地質公園.金山老街.中山溫泉公園半日遊,https://travel.liontravel.com//detail?NormGroupID=ef7f121c-141f-4d2f-a12c-9590c7df113a&GroupID=24TN528YEU-T&Platform=app,2024/05/31 (五),1,8,7,報名,,"出發地點
台北
集合地點
捷運南港站1號出口
集合說明",['捷運南港站1號出口09:50集合、10:00出發(請主動致電司機)→11:10野柳地質公園→12:30金山老街、中山溫泉公園→約14:50返抵捷運南港站'],共1天,TWD 999,['Day:1X']
2609,雄獅旅遊,【金門深呼吸】遠離塵囂享生活.金門輕旅行自由玩3日(二人成行),https://travel.liontravel.com//detail?NormGroupID=c982906a-3f77-447b-b644-ecdf2c2077dd&GroupID=24TI524JGW-T&Platform=app,2024/05/24 (五),1,10,10,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,990起","['Day:1依山村驛 或', 'Day:2依山行館 或', 'Day:3依山初晴', 'Day:4依山村驛 或', 'Day:5依山行館 或', 'Day:6依山初晴', 'Day:7溫暖的家']"
2610,雄獅旅遊,【金門深呼吸】遠離塵囂享生活.金門輕旅行自由玩3日(二人成行),https://travel.liontravel.com//detail?NormGroupID=c982906a-3f77-447b-b644-ecdf2c2077dd&GroupID=24TI524JGW-T&Platform=app,2024/05/25 (六),1,10,10,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,990起","['Day:1依山村驛 或', 'Day:2依山行館 或', 'Day:3依山初晴', 'Day:4依山村驛 或', 'Day:5依山行館 或', 'Day:6依山初晴', 'Day:7溫暖的家']"
2611,雄獅旅遊,【金門深呼吸】遠離塵囂享生活.金門輕旅行自由玩3日(二人成行),https://travel.liontravel.com//detail?NormGroupID=c982906a-3f77-447b-b644-ecdf2c2077dd&GroupID=24TI524JGW-T&Platform=app,2024/05/28 (二),1,10,10,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 6,990起","['Day:1依山村驛 或', 'Day:2依山行館 或', 'Day:3依山初晴', 'Day:4依山村驛 或', 'Day:5依山行館 或', 'Day:6依山初晴', 'Day:7溫暖的家']"
2612,雄獅旅遊,【金門深呼吸】遠離塵囂享生活.金門輕旅行自由玩3日(二人成行),https://travel.liontravel.com//detail?NormGroupID=c982906a-3f77-447b-b644-ecdf2c2077dd&GroupID=24TI524JGW-T&Platform=app,2024/05/30 (四),1,10,10,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,490起","['Day:1依山村驛 或', 'Day:2依山行館 或', 'Day:3依山初晴', 'Day:4依山村驛 或', 'Day:5依山行館 或', 'Day:6依山初晴', 'Day:7溫暖的家']"
2613,雄獅旅遊,【金門深呼吸】遠離塵囂享生活.金門輕旅行自由玩3日(二人成行),https://travel.liontravel.com//detail?NormGroupID=c982906a-3f77-447b-b644-ecdf2c2077dd&GroupID=24TI524JGW-T&Platform=app,2024/05/31 (五),1,10,10,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,990起","['Day:1依山村驛 或', 'Day:2依山行館 或', 'Day:3依山初晴', 'Day:4依山村驛 或', 'Day:5依山行館 或', 'Day:6依山初晴', 'Day:7溫暖的家']"
2614,雄獅旅遊,【金門同遊趣】四人同行自由趴趴走.湖畔渡假會館3日(贈送機車、腳踏車),https://travel.liontravel.com//detail?NormGroupID=1ab345cb-c5cb-435e-bf79-865b29673f01&GroupID=24TI524JGE-T&Platform=app,2024/05/24 (五),1,4,4,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,390起","['Day:1金沙湖畔渡假會館', 'Day:2金沙湖畔渡假會館', 'Day:3溫暖的家']"
2615,雄獅旅遊,【金門同遊趣】四人同行自由趴趴走.湖畔渡假會館3日(贈送機車、腳踏車),https://travel.liontravel.com//detail?NormGroupID=1ab345cb-c5cb-435e-bf79-865b29673f01&GroupID=24TI524JGE-T&Platform=app,2024/05/25 (六),1,4,4,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,390起","['Day:1金沙湖畔渡假會館', 'Day:2金沙湖畔渡假會館', 'Day:3溫暖的家']"
2616,雄獅旅遊,【金門同遊趣】四人同行自由趴趴走.湖畔渡假會館3日(贈送機車、腳踏車),https://travel.liontravel.com//detail?NormGroupID=1ab345cb-c5cb-435e-bf79-865b29673f01&GroupID=24TI524JGE-T&Platform=app,2024/05/28 (二),1,4,4,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 6,390起","['Day:1金沙湖畔渡假會館', 'Day:2金沙湖畔渡假會館', 'Day:3溫暖的家']"
2617,雄獅旅遊,【金門同遊趣】四人同行自由趴趴走.湖畔渡假會館3日(贈送機車、腳踏車),https://travel.liontravel.com//detail?NormGroupID=1ab345cb-c5cb-435e-bf79-865b29673f01&GroupID=24TI524JGE-T&Platform=app,2024/05/30 (四),1,4,4,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 6,890起","['Day:1金沙湖畔渡假會館', 'Day:2金沙湖畔渡假會館', 'Day:3溫暖的家']"
2618,雄獅旅遊,【金門同遊趣】四人同行自由趴趴走.湖畔渡假會館3日(贈送機車、腳踏車),https://travel.liontravel.com//detail?NormGroupID=1ab345cb-c5cb-435e-bf79-865b29673f01&GroupID=24TI524JGE-T&Platform=app,2024/05/31 (五),1,4,4,報名,,無交通資訊,"['台北松山金門尚義機場--自由活動', '全日自由活動', '自由活動--金門尚義機場台北松山']",共3天,"TWD 7,390起","['Day:1金沙湖畔渡假會館', 'Day:2金沙湖畔渡假會館', 'Day:3溫暖的家']"
2619,雄獅旅遊,暑假-1000｜潛水樂3日|南方四島國家公園.東吉嶼.東嶼坪浮潛三日●國際五星.奢華品牌飯店►2人成行,https://travel.liontravel.com//detail?NormGroupID=a4c83178-3c03-400f-95f0-01a9ce8bf884&GroupID=24TI705BAM-T&Platform=app,2024/07/05 (五),1,10,10,報名,,無交通資訊,"['台北松山機場馬公 東環【南寮古厝（浮球秘境）、菓葉灰窯、龍門閉鎖陣地】馬公', '南海一日遊南方四島國家公園【東吉嶼（登島）、將軍嶼（浮潛／提供防寒潛水衣及浮潛裝備）】西吉嶼【藍洞（巡航）】馬公', '上午自由活動(享受飯店設施)古蹟文化之旅【天后宮、四眼井、中央街、順承門、澎湖郵便局、篤行十村】馬公']",共3天,"TWD 16,900","['Day:1澎湖福朋喜來登酒店 【或】 澎澄飯店', 'Day:2澎湖福朋喜來登酒店 或', 'Day:3澎澄飯店', 'Day:4溫暖的家']"
2620,雄獅旅遊,暑假-1000｜潛水樂3日|南方四島國家公園.東吉嶼.東嶼坪浮潛三日●國際五星.奢華品牌飯店►2人成行,https://travel.liontravel.com//detail?NormGroupID=a4c83178-3c03-400f-95f0-01a9ce8bf884&GroupID=24TI705BAM-T&Platform=app,2024/07/12 (五),1,10,10,報名,,無交通資訊,"['台北松山機場馬公 東環【南寮古厝（浮球秘境）、菓葉灰窯、龍門閉鎖陣地】馬公', '南海一日遊南方四島國家公園【東吉嶼（登島）、將軍嶼（浮潛／提供防寒潛水衣及浮潛裝備）】西吉嶼【藍洞（巡航）】馬公', '上午自由活動(享受飯店設施)古蹟文化之旅【天后宮、四眼井、中央街、順承門、澎湖郵便局、篤行十村】馬公']",共3天,"TWD 16,900","['Day:1澎湖福朋喜來登酒店 【或】 澎澄飯店', 'Day:2澎湖福朋喜來登酒店 或', 'Day:3澎澄飯店', 'Day:4溫暖的家']"
2621,雄獅旅遊,暑假-1000｜潛水樂3日|南方四島國家公園.東吉嶼.東嶼坪浮潛三日●國際五星.奢華品牌飯店►2人成行,https://travel.liontravel.com//detail?NormGroupID=a4c83178-3c03-400f-95f0-01a9ce8bf884&GroupID=24TI705BAM-T&Platform=app,2024/07/19 (五),1,10,10,報名,,無交通資訊,"['台北松山機場馬公 東環【南寮古厝（浮球秘境）、菓葉灰窯、龍門閉鎖陣地】馬公', '南海一日遊南方四島國家公園【東吉嶼（登島）、將軍嶼（浮潛／提供防寒潛水衣及浮潛裝備）】西吉嶼【藍洞（巡航）】馬公', '上午自由活動(享受飯店設施)古蹟文化之旅【天后宮、四眼井、中央街、順承門、澎湖郵便局、篤行十村】馬公']",共3天,"TWD 16,900","['Day:1澎湖福朋喜來登酒店 【或】 澎澄飯店', 'Day:2澎湖福朋喜來登酒店 或', 'Day:3澎澄飯店', 'Day:4溫暖的家']"
2622,雄獅旅遊,暑假-1000｜潛水樂3日|南方四島國家公園.東吉嶼.東嶼坪浮潛三日●國際五星.奢華品牌飯店►2人成行,https://travel.liontravel.com//detail?NormGroupID=a4c83178-3c03-400f-95f0-01a9ce8bf884&GroupID=24TI705BAM-T&Platform=app,2024/07/26 (五),1,10,10,報名,,無交通資訊,"['台北松山機場馬公 東環【南寮古厝（浮球秘境）、菓葉灰窯、龍門閉鎖陣地】馬公', '南海一日遊南方四島國家公園【東吉嶼（登島）、將軍嶼（浮潛／提供防寒潛水衣及浮潛裝備）】西吉嶼【藍洞（巡航）】馬公', '上午自由活動(享受飯店設施)古蹟文化之旅【天后宮、四眼井、中央街、順承門、澎湖郵便局、篤行十村】馬公']",共3天,"TWD 16,900","['Day:1澎湖福朋喜來登酒店 【或】 澎澄飯店', 'Day:2澎湖福朋喜來登酒店 或', 'Day:3澎澄飯店', 'Day:4溫暖的家']"
2623,雄獅旅遊,苗栗旅遊｜《全台最夯～最美舊山線鐵道自行車》勝興車站.龍騰斷橋.梧棲文化出張所１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=dfaa18ce-bc94-4a72-a319-b103149583a1&GroupID=24TM607RBS-K&Platform=app,2024/06/07 (五),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口
集合說明",['07:20文化中心五福路大門口前集合07:30準時出發10:30梧棲文化出張所 12:30勝興車站自理午餐-13:20取票等待- 13:50 全台最美鐵道自行車～ 舊山線鐵道自行車(搭乘A3路線)見證歷史的痕跡～ 龍騰斷橋 15:00歸賦'],共1天,TWD 899,['Day:1溫暖的家']
2624,雄獅旅遊,苗栗旅遊｜《全台最夯～最美舊山線鐵道自行車》勝興車站.龍騰斷橋.梧棲文化出張所１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=dfaa18ce-bc94-4a72-a319-b103149583a1&GroupID=24TM607RBS-K&Platform=app,2024/06/14 (五),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口
集合說明",['07:20文化中心五福路大門口前集合07:30準時出發10:30梧棲文化出張所 12:30勝興車站自理午餐-13:20取票等待- 13:50 全台最美鐵道自行車～ 舊山線鐵道自行車(搭乘A3路線)見證歷史的痕跡～ 龍騰斷橋 15:00歸賦'],共1天,TWD 899,['Day:1溫暖的家']
2625,雄獅旅遊,苗栗旅遊｜《全台最夯～最美舊山線鐵道自行車》勝興車站.龍騰斷橋.梧棲文化出張所１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=dfaa18ce-bc94-4a72-a319-b103149583a1&GroupID=24TM607RBS-K&Platform=app,2024/06/21 (五),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口
集合說明",['07:20文化中心五福路大門口前集合07:30準時出發10:30梧棲文化出張所 12:30勝興車站自理午餐-13:20取票等待- 13:50 全台最美鐵道自行車～ 舊山線鐵道自行車(搭乘A3路線)見證歷史的痕跡～ 龍騰斷橋 15:00歸賦'],共1天,TWD 899,['Day:1溫暖的家']
2626,雄獅旅遊,苗栗旅遊｜《全台最夯～最美舊山線鐵道自行車》勝興車站.龍騰斷橋.梧棲文化出張所１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=dfaa18ce-bc94-4a72-a319-b103149583a1&GroupID=24TM607RBS-K&Platform=app,2024/06/28 (五),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口
集合說明",['07:20文化中心五福路大門口前集合07:30準時出發10:30梧棲文化出張所 12:30勝興車站自理午餐-13:20取票等待- 13:50 全台最美鐵道自行車～ 舊山線鐵道自行車(搭乘A3路線)見證歷史的痕跡～ 龍騰斷橋 15:00歸賦'],共1天,TWD 899,['Day:1溫暖的家']
2627,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/01 (六),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,"TWD 1,099",[]
2628,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/04 (二),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,TWD 999,[]
2629,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/08 (六),1,31,29,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,"TWD 1,099",[]
2630,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/11 (二),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,TWD 999,[]
2631,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/15 (六),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,"TWD 1,099",[]
2632,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/18 (二),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,TWD 999,[]
2633,雄獅旅遊,南投旅遊｜杉林溪森林園區～四季花賞.送小費１日｜高雄出發,https://travel.liontravel.com//detail?NormGroupID=d085e5f7-78bc-4ade-aa01-907ca62e8483&GroupID=24TM601SLD-K&Platform=app,2024/06/22 (六),1,31,30,報名,,"出發地點
高雄
集合地點
高雄文化中心五福路門口台鐵新左營站1樓
集合說明",['07:00高雄文化中心/五福路大門口前-07:10準時發車07:40台鐵新左營站1樓11:00杉林溪森林遊樂區(方便遊玩～午餐自理)→14:00集合返程'],共1天,"TWD 1,099",[]
